# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	215219	215635	-	GCF_011405655.1_00173		hypothetical protein	UserProtein:GCF_011405655.1_00173
contig_1	cds	216236	217063	+	GCF_011405655.1_00174	parA	Chromosome partitioning protein ParA	SO:0001217, UniRef:UniRef50_R8W272, UserProtein:GCF_011405655.1_00174
contig_1	cds	217017	217955	+	GCF_011405655.1_00175	noc_2	Nucleoid occlusion protein	SO:0001217, UniRef:UniRef50_A0A6N6NT04, UserProtein:GCF_011405655.1_00175
contig_1	cds	218181	218972	+	GCF_011405655.1_00176		hypothetical protein	SO:0001217, UniRef:UniRef50_F7UX90, UserProtein:GCF_011405655.1_00176
contig_1	cds	219066	221357	+	GCF_011405655.1_00177		hypothetical protein	SO:0001217, UniRef:UniRef50_F7UYH4, UserProtein:GCF_011405655.1_00177
contig_1	cds	221409	221546	-	GCF_011405655.1_00178		hypothetical protein	UserProtein:GCF_011405655.1_00178
contig_1	cds	221649	227693	+	GCF_011405655.1_00179		hypothetical protein	SO:0001217, UniRef:UniRef50_F7UYH0, UserProtein:GCF_011405655.1_00179
contig_1	cds	227690	228475	+	GCF_011405655.1_00180		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A842FB00, UserProtein:GCF_011405655.1_00180
contig_1	cds	228466	229011	+	GCF_011405655.1_00181		hypothetical protein	SO:0001217, UniRef:UniRef50_F7UYG8, UserProtein:GCF_011405655.1_00181
contig_1	cds	229008	230351	+	GCF_011405655.1_00182		hypothetical protein	UserProtein:GCF_011405655.1_00182
contig_1	cds	230314	231225	-	GCF_011405655.1_00183		hypothetical protein	SO:0001217, UniRef:UniRef50_F7UYG6, UserProtein:GCF_011405655.1_00183
contig_1	cds	231407	232429	-	GCF_011405655.1_00184		hypothetical protein	SO:0001217, UniRef:UniRef50_R9L3N1, UserProtein:GCF_011405655.1_00184
contig_1	cds	232568	233536	+	GCF_011405655.1_00185		hypothetical protein	SO:0001217, UniRef:UniRef50_F7UX81, UserProtein:GCF_011405655.1_00185
contig_1	cds	233671	234000	+	GCF_011405655.1_00186		hypothetical protein	UserProtein:GCF_011405655.1_00186
contig_1	cds	234002	235348	+	GCF_011405655.1_00187		hypothetical protein	SO:0001217, UniRef:UniRef50_F7UX79, UserProtein:GCF_011405655.1_00187
contig_1	cds	235323	236048	+	GCF_011405655.1_00188		hypothetical protein	SO:0001217, UniRef:UniRef50_F0HQ52, UserProtein:GCF_011405655.1_00188
contig_1	cds	236052	236918	+	GCF_011405655.1_00189		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A8B2THN2, UserProtein:GCF_011405655.1_00189
contig_1	cds	236915	238735	+	GCF_011405655.1_00190		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A0M2NLR1, UserProtein:GCF_011405655.1_00190
contig_1	cds	238719	239051	+	GCF_011405655.1_00191		hypothetical protein	UserProtein:GCF_011405655.1_00191
contig_1	cds	239086	239925	+	GCF_011405655.1_00192		hypothetical protein	SO:0001217, UniRef:UniRef50_K4LCH7, UserProtein:GCF_011405655.1_00192
contig_1	cds	240029	240412	+	GCF_011405655.1_00193		hypothetical protein	SO:0001217, UniRef:UniRef50_R5PQY4, UserProtein:GCF_011405655.1_00193
contig_1	cds	240393	242702	+	GCF_011405655.1_00194		hypothetical protein	SO:0001217, UniRef:UniRef50_F7UX72, UserProtein:GCF_011405655.1_00194
contig_1	cds	243150	244301	+	GCF_011405655.1_00195		hypothetical protein	UserProtein:GCF_011405655.1_00195
contig_1	cds	244298	244855	-	GCF_011405655.1_00196		hypothetical protein	UserProtein:GCF_011405655.1_00196
contig_1	cds	245388	246965	+	GCF_011405655.1_00197	gsiB	Glutathione-binding protein GsiB	COG:COG0747, SO:0001217, UniRef:UniRef50_F0HQ61, UserProtein:GCF_011405655.1_00197
contig_1	cds	246983	247960	+	GCF_011405655.1_00198	gsiC	Glutathione transport system permease protein GsiC	COG:COG0601, SO:0001217, UniRef:UniRef50_F0HQ62, UserProtein:GCF_011405655.1_00198
contig_1	cds	247944	248759	+	GCF_011405655.1_00199	sapC	Putrescine export system permease protein SapC	COG:COG4171, SO:0001217, UniRef:UniRef50_A0A1H9U6G1, UserProtein:GCF_011405655.1_00199
contig_1	cds	248756	250237	+	GCF_011405655.1_00200	yejF	putative ABC transporter ATP-binding protein YejF	COG:COG4172, SO:0001217, UniRef:UniRef50_F0HQ64, UserProtein:GCF_011405655.1_00200
contig_1	cds	250247	251008	-	GCF_011405655.1_00201	pikA5	Thioesterase PikA5	EC:3.1.2.-, SO:0001217, UniRef:UniRef50_F0HQ65, UserProtein:GCF_011405655.1_00201
contig_1	cds	251031	251303	-	GCF_011405655.1_00202		hypothetical protein	UserProtein:GCF_011405655.1_00202
contig_1	cds	252008	253300	-	GCF_011405655.1_00203		hypothetical protein	SO:0001217, UniRef:UniRef50_D0WF85, UserProtein:GCF_011405655.1_00203
contig_1	cds	253964	254947	-	GCF_011405655.1_00204		hypothetical protein	SO:0001217, UniRef:UniRef50_F7UXY3, UserProtein:GCF_011405655.1_00204
contig_1	cds	254944	255966	-	GCF_011405655.1_00205		hypothetical protein	SO:0001217, UniRef:UniRef50_F0HQ68, UserProtein:GCF_011405655.1_00205
contig_1	cds	255963	259520	-	GCF_011405655.1_00206	dltA_1	D-alanine--D-alanyl carrier protein ligase	EC:6.2.1.54, UserProtein:GCF_011405655.1_00206
contig_1	cds	261353	271303	-	GCF_011405655.1_00207	dltA_2	D-alanine--D-alanyl carrier protein ligase	EC:6.2.1.54, SO:0001217, UniRef:UniRef50_A0A6F8SIK7, UserProtein:GCF_011405655.1_00207
contig_1	cds	271899	273440	+	GCF_011405655.1_00208	dhbE	2,3-dihydroxybenzoate-AMP ligase	COG:COG1021, EC:6.3.2.-, SO:0001217, UniRef:UniRef50_F7UXX9, UserProtein:GCF_011405655.1_00208
contig_1	cds	273504	274238	+	GCF_011405655.1_00209		hypothetical protein	UserProtein:GCF_011405655.1_00209
contig_1	cds	274255	276105	+	GCF_011405655.1_00210	msbA	Lipid A export ATP-binding/permease protein MsbA	COG:COG1132, EC:7.5.2.6, SO:0001217, UniRef:UniRef50_A0A1E8F0A9, UserProtein:GCF_011405655.1_00210
contig_1	cds	276095	277831	+	GCF_011405655.1_00211		putative ABC transporter ATP-binding protein	COG:COG1132, SO:0001217, UniRef:UniRef50_A0A1C6HHV8, UserProtein:GCF_011405655.1_00211
contig_1	cds	278285	279577	+	GCF_011405655.1_00213	metK_1	S-adenosylmethionine synthase	EC:2.5.1.6, SO:0001217, UniRef:UniRef50_O83772, UserProtein:GCF_011405655.1_00213
contig_1	cds	279607	280536	+	GCF_011405655.1_00214	cysK_1	Cysteine synthase	EC:2.5.1.47, SO:0001217, UniRef:UniRef50_A0A352WHA8, UserProtein:GCF_011405655.1_00214
contig_1	cds	280588	281844	+	GCF_011405655.1_00215	ahcY_1	Adenosylhomocysteinase	COG:COG0499, EC:3.3.1.1, SO:0001217, UniRef:UniRef50_P74008, UserProtein:GCF_011405655.1_00215
contig_1	cds	282720	284012	+	GCF_011405655.1_00203		hypothetical protein	SO:0001217, UniRef:UniRef50_D0WF85, UserProtein:GCF_011405655.1_00203
contig_1	cds	284674	284823	+	GCF_011405655.1_00218		hypothetical protein	UserProtein:GCF_011405655.1_00218
contig_1	cds	284950	285402	+	GCF_011405655.1_00219		hypothetical protein	SO:0001217, UniRef:UniRef50_F7UXX0, UserProtein:GCF_011405655.1_00219
contig_1	cds	285645	286157	+	GCF_011405655.1_00220		hypothetical protein	SO:0001217, UniRef:UniRef50_F7UXW9, UserProtein:GCF_011405655.1_00220
contig_1	cds	286154	286540	+	GCF_011405655.1_00221		hypothetical protein	SO:0001217, UniRef:UniRef50_F0HSQ8, UserProtein:GCF_011405655.1_00221
contig_1	cds	286497	287867	+	GCF_011405655.1_00222	xerC	Tyrosine recombinase XerC	SO:0001217, UniRef:UniRef50_F7UXW7, UserProtein:GCF_011405655.1_00222
contig_1	cds	288514	288729	-	GCF_011405655.1_00133		hypothetical protein	UserProtein:GCF_011405655.1_00133
contig_1	cds	288726	289523	-	GCF_011405655.1_00134		IS21 family transposase ISMac9	SO:0001217, UniRef:UniRef50_A0A6N7XBL6, UserProtein:GCF_011405655.1_00134
contig_1	cds	289520	290749	-	GCF_011405655.1_00135		hypothetical protein	SO:0001217, UniRef:UniRef50_U2TU52, UserProtein:GCF_011405655.1_00135
contig_1	cds	290960	292681	+	GCF_011405655.1_00227	noc_3	Nucleoid occlusion protein	UserProtein:GCF_011405655.1_00227
contig_1	cds	292681	293919	+	GCF_011405655.1_00228		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KVG3, UserProtein:GCF_011405655.1_00228
contig_1	cds	294220	294429	+	GCF_011405655.1_00229		hypothetical protein	UserProtein:GCF_011405655.1_00229
contig_1	cds	294720	295460	-	GCF_011405655.1_00230		IS21 family transposase ISSpu5	SO:0001217, UniRef:UniRef50_U2TXE2, UserProtein:GCF_011405655.1_00230
contig_1	cds	295460	296755	-	GCF_011405655.1_00231		IS21 family transposase ISPpu7	SO:0001217, UniRef:UniRef50_U2TWG2, UserProtein:GCF_011405655.1_00231
contig_1	cds	296911	298224	+	GCF_011405655.1_00232		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SIX3, UserProtein:GCF_011405655.1_00232
contig_1	cds	298227	299054	+	GCF_011405655.1_00233		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A096KM41, UserProtein:GCF_011405655.1_00233
contig_1	cds	299144	300436	+	GCF_011405655.1_00203		hypothetical protein	SO:0001217, UniRef:UniRef50_D0WF85, UserProtein:GCF_011405655.1_00203
contig_1	cds	300656	303169	-	GCF_011405655.1_00235		hypothetical protein	UserProtein:GCF_011405655.1_00235
contig_1	cds	303169	304176	-	GCF_011405655.1_00236	ftsH	ATP-dependent zinc metalloprotease FtsH	EC:3.4.24.-, SO:0001217, UniRef:UniRef50_A0A1C5V2L3, UserProtein:GCF_011405655.1_00236
contig_1	cds	304630	306156	-	GCF_011405655.1_00237		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KVT6, UserProtein:GCF_011405655.1_00237
contig_1	cds	306302	307819	+	GCF_011405655.1_00238		hypothetical protein	UserProtein:GCF_011405655.1_00238
contig_1	cds	308026	310044	+	GCF_011405655.1_00239		hypothetical protein	UserProtein:GCF_011405655.1_00239
contig_1	cds	310072	310353	+	GCF_011405655.1_00240		hypothetical protein	UserProtein:GCF_011405655.1_00240
contig_1	cds	310537	311202	-	GCF_011405655.1_00241		hypothetical protein	UserProtein:GCF_011405655.1_00241
contig_1	cds	311390	312073	+	GCF_011405655.1_00242	hssR	Heme response regulator HssR	SO:0001217, UniRef:UniRef50_A0A174CL23, UserProtein:GCF_011405655.1_00242
contig_1	cds	312063	313202	+	GCF_011405655.1_00243	sasA	Adaptive-response sensory-kinase SasA	EC:2.7.-.-, SO:0001217, UniRef:UniRef50_A0A1Y4HJ15, UserProtein:GCF_011405655.1_00243
contig_1	cds	313313	314302	+	GCF_011405655.1_00244		hypothetical protein	UserProtein:GCF_011405655.1_00244
contig_1	cds	314299	315279	-	GCF_011405655.1_00245	rhaR	HTH-type transcriptional activator RhaR	UserProtein:GCF_011405655.1_00245
contig_1	cds	315487	316239	+	GCF_011405655.1_00246		hypothetical protein	UserProtein:GCF_011405655.1_00246
contig_1	cds	316421	317017	+	GCF_011405655.1_00247		hypothetical protein	SO:0001217, UniRef:UniRef50_N9V6X7, UserProtein:GCF_011405655.1_00247
contig_1	cds	317017	317745	+	GCF_011405655.1_00248		hypothetical protein	UserProtein:GCF_011405655.1_00248
contig_1	cds	317754	319244	+	GCF_011405655.1_00249	ykoD	Putative HMP/thiamine import ATP-binding protein YkoD	COG:COG1122, EC:3.6.3.-, UserProtein:GCF_011405655.1_00249
contig_1	cds	319261	320241	+	GCF_011405655.1_00250	rhaR	HTH-type transcriptional activator RhaR	UserProtein:GCF_011405655.1_00250
contig_1	cds	320438	322363	+	GCF_011405655.1_00251	btuD	Vitamin B12 import ATP-binding protein BtuD	EC:7.6.2.8, SO:0001217, UniRef:UniRef50_A0A143X0N0, UserProtein:GCF_011405655.1_00251
contig_1	cds	322363	324129	+	GCF_011405655.1_00252	msbA	Lipid A export ATP-binding/permease protein MsbA	EC:7.5.2.6, SO:0001217, UniRef:UniRef50_R8W1A6, UserProtein:GCF_011405655.1_00252
contig_1	cds	325388	326125	+	GCF_011405655.1_00254		hypothetical protein	SO:0001217, UniRef:UniRef50_C6LBN4, UserProtein:GCF_011405655.1_00254
contig_1	cds	326292	327749	-	GCF_011405655.1_00255	aldH1	4,4'-diaponeurosporen-aldehyde dehydrogenase	COG:COG1012, EC:1.2.1.-, SO:0001217, UniRef:UniRef50_A0A087ATE1, UserProtein:GCF_011405655.1_00255
contig_1	cds	327774	328553	-	GCF_011405655.1_00256	sdh	Serine 3-dehydrogenase	EC:1.1.1.276, SO:0001217, UniRef:UniRef50_R7B2B7, UserProtein:GCF_011405655.1_00256
contig_1	cds	328677	329363	+	GCF_011405655.1_00257	gph_1	Phosphoglycolate phosphatase	COG:COG0546, EC:3.1.3.18, SO:0001217, UniRef:UniRef50_A0A6F8SHQ7, UserProtein:GCF_011405655.1_00257
contig_1	cds	329369	329827	+	GCF_011405655.1_00258		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SJP4, UserProtein:GCF_011405655.1_00258
contig_1	cds	330101	331318	-	GCF_011405655.1_00259	lnpD	UDP-glucose 4-epimerase	EC:5.1.3.2, SO:0001217, UniRef:UniRef50_A0A0I7JKQ9, UserProtein:GCF_011405655.1_00259
contig_1	cds	331633	333045	+	GCF_011405655.1_00260	glmM_1	Phosphoglucosamine mutase	COG:COG1109, EC:5.4.2.10, SO:0001217, UniRef:UniRef50_R9KVU4, UserProtein:GCF_011405655.1_00260
contig_1	cds	333187	333642	-	GCF_011405655.1_00261		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KV28, UserProtein:GCF_011405655.1_00261
contig_1	cds	333717	333971	+	GCF_011405655.1_00262		hypothetical protein	SO:0001217, UniRef:UniRef50_R7CGK7, UserProtein:GCF_011405655.1_00262
contig_1	cds	333984	334406	+	GCF_011405655.1_00263		Putative nickel-responsive regulator	COG:COG0864, SO:0001217, UniRef:UniRef50_A0A316P170, UserProtein:GCF_011405655.1_00263
contig_1	cds	334406	335431	+	GCF_011405655.1_00264	hypE	Carbamoyl dehydratase HypE	EC:4.2.1.-, SO:0001217, UniRef:UniRef50_A0A2N5KVI1, UserProtein:GCF_011405655.1_00264
contig_1	cds	335585	335773	+	GCF_011405655.1_00265		Ferredoxin-2	UserProtein:GCF_011405655.1_00265
contig_1	cds	335988	336485	+	GCF_011405655.1_00266		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6N8JJT7, UserProtein:GCF_011405655.1_00266
contig_1	cds	336780	338720	+	GCF_011405655.1_00267		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SHS3, UserProtein:GCF_011405655.1_00267
contig_1	cds	338870	340318	-	GCF_011405655.1_00268		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KW23, UserProtein:GCF_011405655.1_00268
contig_1	cds	340719	342623	+	GCF_011405655.1_00269	dnaK	Chaperone protein DnaK	COG:COG0443, SO:0001217, UniRef:UniRef50_P0A3J0, UserProtein:GCF_011405655.1_00269
contig_1	cds	342629	343312	+	GCF_011405655.1_00270	grpE	Protein GrpE	UserProtein:GCF_011405655.1_00270
contig_1	cds	343400	344350	+	GCF_011405655.1_00271	dnaJ	Chaperone protein DnaJ	COG:COG0484, SO:0001217, UniRef:UniRef50_F7UXU9, UserProtein:GCF_011405655.1_00271
contig_1	cds	344341	344718	+	GCF_011405655.1_00272		hypothetical protein	UserProtein:GCF_011405655.1_00272
contig_1	cds	344731	347544	+	GCF_011405655.1_00273	clpB	Chaperone protein ClpB	COG:COG0542, SO:0001217, UniRef:UniRef50_A0A0K1F1A0, UserProtein:GCF_011405655.1_00273
contig_1	cds	347878	349212	-	GCF_011405655.1_00274		hypothetical protein	SO:0001217, UniRef:UniRef50_R9L3T7, UserProtein:GCF_011405655.1_00274
contig_1	cds	349436	351406	+	GCF_011405655.1_00275	urdA_3	Urocanate reductase	COG:COG0431, EC:1.3.99.33, SO:0001217, UniRef:UniRef50_R9KVV8, UserProtein:GCF_011405655.1_00275
contig_1	cds	351550	351957	-	GCF_011405655.1_00276	gltP	Proton/glutamate-aspartate symporter	COG:COG1301, UserProtein:GCF_011405655.1_00276
contig_1	cds	351977	352897	-	GCF_011405655.1_00277	gltT	Proton/sodium-glutamate symport protein	UserProtein:GCF_011405655.1_00277
contig_1	cds	353170	354579	+	GCF_011405655.1_00278	pepV	Beta-Ala-Xaa dipeptidase	EC:3.4.13.-, SO:0001217, UniRef:UniRef50_F7UXF0, UserProtein:GCF_011405655.1_00278
contig_1	cds	354790	355503	+	GCF_011405655.1_00279	lytR	Sensory transduction protein LytR	COG:COG3279, SO:0001217, UniRef:UniRef50_A0A7X5D4P8, UserProtein:GCF_011405655.1_00279
contig_1	cds	355720	357621	+	GCF_011405655.1_00280	pgi	Glucose-6-phosphate isomerase	EC:5.3.1.9, SO:0001217, UniRef:UniRef50_F7UXF4, UserProtein:GCF_011405655.1_00280
contig_1	cds	357998	360490	+	GCF_011405655.1_00281	hypF	Carbamoyltransferase HypF	COG:COG0068, EC:6.2.-.-, SO:0001217, UniRef:UniRef50_A0A143X1I6, UserProtein:GCF_011405655.1_00281
contig_1	cds	360572	360820	+	GCF_011405655.1_00282	hypC	Hydrogenase maturation factor HypC	COG:COG0298, SO:0001217, UniRef:UniRef50_D0WH86, UserProtein:GCF_011405655.1_00282
contig_1	cds	361079	362245	+	GCF_011405655.1_00283	hypD	Hydrogenase maturation factor HypD	COG:COG0409, SO:0001217, UniRef:UniRef50_C0QLW7, UserProtein:GCF_011405655.1_00283
contig_1	cds	362288	362659	+	GCF_011405655.1_00284		hypothetical protein	UserProtein:GCF_011405655.1_00284
contig_1	cds	362870	364870	-	GCF_011405655.1_00285		hypothetical protein	UserProtein:GCF_011405655.1_00285
contig_1	cds	365178	366260	-	GCF_011405655.1_00286		hypothetical protein	UserProtein:GCF_011405655.1_00286
contig_1	cds	366270	366908	-	GCF_011405655.1_00287	napG	Ferredoxin-type protein NapG	COG:COG1145, SO:0001217, UniRef:UniRef50_A0A1Y4FTI2, UserProtein:GCF_011405655.1_00287
contig_1	cds	366961	367656	-	GCF_011405655.1_00288	torD	Chaperone protein TorD	SO:0001217, UniRef:UniRef50_A0A6F8SJ34, UserProtein:GCF_011405655.1_00288
contig_1	cds	367666	368586	-	GCF_011405655.1_00289		hypothetical protein	UserProtein:GCF_011405655.1_00289
contig_1	cds	368599	369273	-	GCF_011405655.1_00290		hypothetical protein	UserProtein:GCF_011405655.1_00290
contig_1	cds	369285	370154	-	GCF_011405655.1_00291		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A172RYZ2, UserProtein:GCF_011405655.1_00291
contig_1	cds	370375	371589	+	GCF_011405655.1_00292	napF	Ferredoxin-type protein NapF	UserProtein:GCF_011405655.1_00292
contig_1	cds	371586	373262	-	GCF_011405655.1_00293		hypothetical protein	UserProtein:GCF_011405655.1_00293
contig_1	cds	373704	377222	+	GCF_011405655.1_00294	napA_1	Periplasmic nitrate reductase	EC:1.9.6.1, SO:0001217, UniRef:UniRef50_R9KXL1, UserProtein:GCF_011405655.1_00294
contig_1	cds	377224	377886	+	GCF_011405655.1_00295	rsxB_1	Ion-translocating oxidoreductase complex subunit B	EC:7.-.-.-, SO:0001217, UniRef:UniRef50_R9L5J7, UserProtein:GCF_011405655.1_00295
contig_1	cds	378079	378951	+	GCF_011405655.1_00296		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SN82, UserProtein:GCF_011405655.1_00296
contig_1	cds	379162	380235	-	GCF_011405655.1_00297		hypothetical protein	SO:0001217, UniRef:UniRef50_D9RTD3, UserProtein:GCF_011405655.1_00297
contig_1	cds	380523	380966	-	GCF_011405655.1_00298	yqeY	putative protein YqeY	COG:COG1610, SO:0001217, UniRef:UniRef50_G1WK91, UserProtein:GCF_011405655.1_00298
contig_1	cds	381013	383226	-	GCF_011405655.1_00299		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KVY2, UserProtein:GCF_011405655.1_00299
contig_1	cds	383216	384241	-	GCF_011405655.1_00300	btuD	Vitamin B12 import ATP-binding protein BtuD	EC:7.6.2.8, SO:0001217, UniRef:UniRef50_J8YY30, UserProtein:GCF_011405655.1_00300
contig_1	cds	384241	384339	-	GCF_011405655.1_00301		hypothetical protein	UserProtein:GCF_011405655.1_00301
contig_1	cds	384666	385742	-	GCF_011405655.1_00302	sasA	Adaptive-response sensory-kinase SasA	EC:2.7.-.-, SO:0001217, UniRef:UniRef50_R9KW50, UserProtein:GCF_011405655.1_00302
contig_1	cds	385739	386413	-	GCF_011405655.1_00303	graR	Response regulator protein GraR	COG:COG0745, SO:0001217, UniRef:UniRef50_U2TUF7, UserProtein:GCF_011405655.1_00303
contig_1	cds	386827	387444	+	GCF_011405655.1_00304		hypothetical protein	UserProtein:GCF_011405655.1_00304
contig_1	cds	387485	387703	+	GCF_011405655.1_00305		hypothetical protein	UserProtein:GCF_011405655.1_00305
contig_1	cds	388177	388668	+	GCF_011405655.1_00306		hypothetical protein	SO:0001217, UniRef:UniRef50_K0YIA3, UserProtein:GCF_011405655.1_00306
contig_1	cds	388669	390636	+	GCF_011405655.1_00307		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A4S4G3M7, UserProtein:GCF_011405655.1_00307
contig_1	cds	390665	391516	+	GCF_011405655.1_00308		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A3N0ARS9, UserProtein:GCF_011405655.1_00308
contig_1	cds	391747	392565	+	GCF_011405655.1_00309		hypothetical protein	UserProtein:GCF_011405655.1_00309
contig_1	cds	392619	393281	+	GCF_011405655.1_00310		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A1V1RHJ0, UserProtein:GCF_011405655.1_00310
contig_1	cds	393291	393962	+	GCF_011405655.1_00311	trkA	Trk system potassium uptake protein TrkA	COG:COG0569, SO:0001217, UniRef:UniRef50_A0A143X9A0, UserProtein:GCF_011405655.1_00311
contig_1	cds	394016	396079	+	GCF_011405655.1_00312		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KV71, UserProtein:GCF_011405655.1_00312
contig_1	cds	396151	396678	+	GCF_011405655.1_00313	aroK_1	Shikimate kinase 1	COG:COG0703, EC:2.7.1.71, SO:0001217, UniRef:UniRef50_A0A143WWR9, UserProtein:GCF_011405655.1_00313
contig_1	cds	396969	398486	+	GCF_011405655.1_00314	alsT	Amino-acid carrier protein AlsT	COG:COG1115, SO:0001217, UniRef:UniRef50_F7JLF8, UserProtein:GCF_011405655.1_00314
contig_1	cds	398611	399939	+	GCF_011405655.1_00315	mobA	Molybdenum cofactor guanylyltransferase	EC:2.7.7.77, SO:0001217, UniRef:UniRef50_A0A143X693, UserProtein:GCF_011405655.1_00315
contig_1	cds	399958	401130	+	GCF_011405655.1_00316	napF	Ferredoxin-type protein NapF	UserProtein:GCF_011405655.1_00316
contig_1	cds	401278	402126	+	GCF_011405655.1_00317	fliY	L-cystine-binding protein FliY	COG:COG0834, SO:0001217, UniRef:UniRef50_A0A5K1IIU9, UserProtein:GCF_011405655.1_00317
contig_1	cds	402254	402907	+	GCF_011405655.1_00318	artQ	Arginine transport system permease protein ArtQ	COG:COG0765, SO:0001217, UniRef:UniRef50_F3B4W9, UserProtein:GCF_011405655.1_00318
contig_1	cds	402918	403691	+	GCF_011405655.1_00319	tcyC	L-cystine import ATP-binding protein TcyC	COG:COG1126, EC:3.6.3.-, SO:0001217, UniRef:UniRef50_A5EBF6, UserProtein:GCF_011405655.1_00319
contig_1	cds	403953	405533	+	GCF_011405655.1_00320		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A143WX83, UserProtein:GCF_011405655.1_00320
contig_1	cds	405762	407135	+	GCF_011405655.1_00321	pqqE	PqqA peptide cyclase	EC:1.21.98.4, SO:0001217, UniRef:UniRef50_A0A6F8SJ99, UserProtein:GCF_011405655.1_00321
