# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	277139	278899	+	GCF_000478885.1_00163	proS	Proline--tRNA ligase	COG:COG0442, EC:6.1.1.15, SO:0001217, UniRef:UniRef50_A0A133YXD0, UserProtein:GCF_000478885.1_00163
contig_1	cds	279161	279775	+	GCF_000478885.1_00164		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KW76, UserProtein:GCF_000478885.1_00164
contig_1	cds	279984	280496	+	GCF_000478885.1_00165		hypothetical protein	SO:0001217, UniRef:UniRef50_R9L3Z4, UserProtein:GCF_000478885.1_00165
contig_1	cds	280712	281464	+	GCF_000478885.1_00166	trmH	Putative TrmH family tRNA/rRNA methyltransferase	EC:2.1.1.-, SO:0001217, UniRef:UniRef50_F7UZI4, UserProtein:GCF_000478885.1_00166
contig_1	cds	281480	282022	+	GCF_000478885.1_00167		hypothetical protein	SO:0001217, UniRef:UniRef50_D0WJ67, UserProtein:GCF_000478885.1_00167
contig_1	cds	282196	283149	+	GCF_000478885.1_00168		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KTF6, UserProtein:GCF_000478885.1_00168
contig_1	cds	283255	283929	+	GCF_000478885.1_00169		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A1G9I2R4, UserProtein:GCF_000478885.1_00169
contig_1	cds	283916	284554	+	GCF_000478885.1_00170		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SJ88, UserProtein:GCF_000478885.1_00170
contig_1	cds	284749	285657	+	GCF_000478885.1_00171		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SHG8, UserProtein:GCF_000478885.1_00171
contig_1	cds	285654	286667	+	GCF_000478885.1_00172		hypothetical protein	SO:0001217, UniRef:UniRef50_R9L1M8, UserProtein:GCF_000478885.1_00172
contig_1	cds	286786	288249	-	GCF_000478885.1_00173		hypothetical protein	UserProtein:GCF_000478885.1_00173
contig_1	cds	288712	290358	-	GCF_000478885.1_00174		hypothetical protein	UserProtein:GCF_000478885.1_00174
contig_1	cds	290517	291224	+	GCF_000478885.1_00175		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KTV3, UserProtein:GCF_000478885.1_00175
contig_1	cds	291261	293474	+	GCF_000478885.1_00176	phsA	Thiosulfate reductase molybdopterin-containing subunit PhsA	COG:COG0243, EC:1.8.5.5, SO:0001217, UniRef:UniRef50_A0A6N2Y8V0, UserProtein:GCF_000478885.1_00176
contig_1	cds	293474	294010	+	GCF_000478885.1_00177	ttrB_1	Tetrathionate reductase subunit B	COG:COG0437, SO:0001217, UniRef:UniRef50_A0A132MHF1, UserProtein:GCF_000478885.1_00177
contig_1	cds	294017	294883	+	GCF_000478885.1_00178		hypothetical protein	SO:0001217, UniRef:UniRef50_F7UVZ1, UserProtein:GCF_000478885.1_00178
contig_1	cds	295078	296601	-	GCF_000478885.1_00179		hypothetical protein	SO:0001217, UniRef:UniRef50_R9JAB3, UserProtein:GCF_000478885.1_00179
contig_1	cds	296675	298219	-	GCF_000478885.1_00180		hypothetical protein	SO:0001217, UniRef:UniRef50_C8WL69, UserProtein:GCF_000478885.1_00180
contig_1	cds	298524	300869	+	GCF_000478885.1_00181		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SJ07, UserProtein:GCF_000478885.1_00181
contig_1	cds	300892	301710	+	GCF_000478885.1_00182		Protein-ADP-ribose hydrolase	EC:3.2.1.-, SO:0001217, UniRef:UniRef50_A0A1Q9JHI0, UserProtein:GCF_000478885.1_00182
contig_1	cds	301767	302333	+	GCF_000478885.1_00183		hypothetical protein	SO:0001217, UniRef:UniRef50_F7UW65, UserProtein:GCF_000478885.1_00183
contig_1	cds	302532	303923	+	GCF_000478885.1_00184		hypothetical protein	UserProtein:GCF_000478885.1_00184
contig_1	cds	304098	305738	+	GCF_000478885.1_00185	bmr3	Multidrug resistance protein 3	UserProtein:GCF_000478885.1_00185
contig_1	cds	305925	306629	-	GCF_000478885.1_00186	phoP	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP	COG:COG0745, SO:0001217, UniRef:UniRef50_C8WP93, UserProtein:GCF_000478885.1_00186
contig_1	cds	306692	308470	-	GCF_000478885.1_00187	rcsC	Sensor histidine kinase RcsC	EC:2.7.13.3, SO:0001217, UniRef:UniRef50_D0WFD7, UserProtein:GCF_000478885.1_00187
contig_1	cds	308770	311145	+	GCF_000478885.1_00188	dmsA	Dimethyl sulfoxide reductase DmsA	COG:COG0243, EC:1.8.5.3, SO:0001217, UniRef:UniRef50_C8WP95, UserProtein:GCF_000478885.1_00188
contig_1	cds	311149	311727	+	GCF_000478885.1_00189		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A3N0I9D9, UserProtein:GCF_000478885.1_00189
contig_1	cds	311860	313095	+	GCF_000478885.1_00190		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A369P794, UserProtein:GCF_000478885.1_00190
contig_1	cds	313095	313781	+	GCF_000478885.1_00191	yknY	putative ABC transporter ATP-binding protein YknY	COG:COG1136, EC:3.6.3.-, SO:0001217, UniRef:UniRef50_A0A369LB34, UserProtein:GCF_000478885.1_00191
contig_1	cds	313775	315034	+	GCF_000478885.1_00192		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A4S4G4G7, UserProtein:GCF_000478885.1_00192
contig_1	cds	315046	315465	+	GCF_000478885.1_00193		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SI46, UserProtein:GCF_000478885.1_00193
contig_1	cds	315764	316423	+	GCF_000478885.1_00194		hypothetical protein	UserProtein:GCF_000478885.1_00194
contig_1	cds	316427	317083	+	GCF_000478885.1_00195		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SHK8, UserProtein:GCF_000478885.1_00195
contig_1	cds	317149	318915	-	GCF_000478885.1_00196		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KTW7, UserProtein:GCF_000478885.1_00196
contig_1	cds	319237	321678	+	GCF_000478885.1_00197	ynfE	Putative dimethyl sulfoxide reductase chain YnfE	COG:COG0243, EC:1.8.99.-, SO:0001217, UniRef:UniRef50_A0A143X0E2, UserProtein:GCF_000478885.1_00197
contig_1	cds	321695	322318	+	GCF_000478885.1_00198	dmsB_1	Anaerobic dimethyl sulfoxide reductase chain B	COG:COG0437, SO:0001217, UniRef:UniRef50_P45003, UserProtein:GCF_000478885.1_00198
contig_1	cds	322535	323161	+	GCF_000478885.1_00199	dmsB_2	Anaerobic dimethyl sulfoxide reductase chain B	COG:COG0437, SO:0001217, UniRef:UniRef50_P45003, UserProtein:GCF_000478885.1_00199
contig_1	cds	323209	323850	+	GCF_000478885.1_00200	dmsD	Tat proofreading chaperone DmsD	COG:COG3381, SO:0001217, UniRef:UniRef50_K0YV47, UserProtein:GCF_000478885.1_00200
contig_1	cds	323859	324776	+	GCF_000478885.1_00201	dmsC_1	Anaerobic dimethyl sulfoxide reductase chain C	COG:COG3302, SO:0001217, UniRef:UniRef50_R9KTX1, UserProtein:GCF_000478885.1_00201
contig_1	cds	324921	326426	-	GCF_000478885.1_00202		hypothetical protein	UserProtein:GCF_000478885.1_00202
contig_1	cds	326639	328315	+	GCF_000478885.1_00203	ifcA_1	Fumarate reductase flavoprotein subunit	COG:COG1053, EC:1.3.5.4, UserProtein:GCF_000478885.1_00203
contig_1	cds	328575	328856	-	GCF_000478885.1_00204		hypothetical protein	UserProtein:GCF_000478885.1_00204
contig_1	cds	328860	329114	-	GCF_000478885.1_00205		hypothetical protein	UserProtein:GCF_000478885.1_00205
contig_1	cds	329340	329855	-	GCF_000478885.1_00206		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A369LLX4, UserProtein:GCF_000478885.1_00206
contig_1	cds	330084	331049	+	GCF_000478885.1_00207	metF	5,10-methylenetetrahydrofolate reductase	COG:COG0685, EC:1.5.1.20, SO:0001217, UniRef:UniRef50_A0A6N7RQ57, UserProtein:GCF_000478885.1_00207
contig_1	cds	331140	331841	+	GCF_000478885.1_00208		hypothetical protein	UserProtein:GCF_000478885.1_00208
contig_1	cds	331825	334521	+	GCF_000478885.1_00209	metH	Methionine synthase	COG:COG0646, EC:2.1.1.13, SO:0001217, UniRef:UniRef50_A0A7X8RPM1, UserProtein:GCF_000478885.1_00209
contig_1	cds	334606	334923	+	GCF_000478885.1_00210		hypothetical protein	SO:0001217, UniRef:UniRef50_E1QWH7, UserProtein:GCF_000478885.1_00210
contig_1	cds	335082	335930	+	GCF_000478885.1_00211	apbC	Iron-sulfur cluster carrier protein	COG:COG0489, SO:0001217, UniRef:UniRef50_A0A0A8B5Y6, UserProtein:GCF_000478885.1_00211
contig_1	cds	336484	337881	+	GCF_000478885.1_00213	prsA	Foldase protein PrsA	EC:5.2.1.8, UserProtein:GCF_000478885.1_00213
contig_1	cds	338173	339543	+	GCF_000478885.1_00214	mtaD	5-methylthioadenosine/S-adenosylhomocysteine deaminase	COG:COG0402, EC:3.5.4.28, SO:0001217, UniRef:UniRef50_A0A7W5D247, UserProtein:GCF_000478885.1_00214
contig_1	cds	339912	340868	-	GCF_000478885.1_00215		hypothetical protein	UserProtein:GCF_000478885.1_00215
contig_1	cds	341463	343541	+	GCF_000478885.1_00216	fusA_1	Elongation factor G	COG:COG0480, SO:0001217, UniRef:UniRef50_A0A7J5W864, UserProtein:GCF_000478885.1_00216
contig_1	cds	343762	347295	+	GCF_000478885.1_00217	rpoB	DNA-directed RNA polymerase subunit beta	COG:COG0085, EC:2.7.7.6, SO:0001217, UniRef:UniRef50_A0A124EGZ6, UserProtein:GCF_000478885.1_00217
contig_1	cds	347300	351721	+	GCF_000478885.1_00218	rpoC	DNA-directed RNA polymerase subunit beta'	COG:COG0086, EC:2.7.7.6, SO:0001217, UniRef:UniRef50_K0Z991, UserProtein:GCF_000478885.1_00218
contig_1	cds	352095	353039	-	GCF_000478885.1_00219	hcaR	Hca operon transcriptional activator HcaR	SO:0001217, UniRef:UniRef50_C7N729, UserProtein:GCF_000478885.1_00219
contig_1	cds	353356	354732	-	GCF_000478885.1_00220	rsxB_1	Ion-translocating oxidoreductase complex subunit B	EC:7.-.-.-, SO:0001217, UniRef:UniRef50_A0A6F8SI19, UserProtein:GCF_000478885.1_00220
contig_1	cds	354725	356605	-	GCF_000478885.1_00221		hypothetical protein	UserProtein:GCF_000478885.1_00221
contig_1	cds	356627	357394	-	GCF_000478885.1_00222	torD	Chaperone protein TorD	SO:0001217, UniRef:UniRef50_A0A6F8SI67, UserProtein:GCF_000478885.1_00222
contig_1	cds	357405	358232	-	GCF_000478885.1_00223		hypothetical protein	UserProtein:GCF_000478885.1_00223
contig_1	cds	358497	359348	+	GCF_000478885.1_00224		hypothetical protein	UserProtein:GCF_000478885.1_00224
contig_1	cds	359695	362754	+	GCF_000478885.1_00225	pcrA_1	Perchlorate reductase subunit alpha	COG:COG0243, EC:1.97.1.-, SO:0001217, UniRef:UniRef50_A0A143WZ77, UserProtein:GCF_000478885.1_00225
contig_1	cds	362773	363390	+	GCF_000478885.1_00226	phsB	Thiosulfate reductase electron transfer subunit PhsB	COG:COG0437, SO:0001217, UniRef:UniRef50_R9L5J7, UserProtein:GCF_000478885.1_00226
contig_1	cds	363394	364263	+	GCF_000478885.1_00227		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SN82, UserProtein:GCF_000478885.1_00227
contig_1	cds	364330	365196	+	GCF_000478885.1_00228		hypothetical protein	SO:0001217, UniRef:UniRef50_C7N720, UserProtein:GCF_000478885.1_00228
contig_1	cds	365510	366193	+	GCF_000478885.1_00229	napG	Ferredoxin-type protein NapG	COG:COG1145, SO:0001217, UniRef:UniRef50_A0A6F8SHZ2, UserProtein:GCF_000478885.1_00229
contig_1	cds	366203	367213	+	GCF_000478885.1_00230		hypothetical protein	UserProtein:GCF_000478885.1_00230
contig_1	cds	367358	367888	+	GCF_000478885.1_00231	hisE	Phosphoribosyl-ATP pyrophosphatase	EC:3.6.1.31, SO:0001217, UniRef:UniRef50_A0A0A8B4B4, UserProtein:GCF_000478885.1_00231
contig_1	cds	368004	369431	+	GCF_000478885.1_00232	glmM_2	Phosphoglucosamine mutase	COG:COG1109, EC:5.4.2.10, SO:0001217, UniRef:UniRef50_A0A173X3V3, UserProtein:GCF_000478885.1_00232
contig_1	cds	369838	370095	+	GCF_000478885.1_00233		hypothetical protein	UserProtein:GCF_000478885.1_00233
contig_1	cds	370721	371578	+	GCF_000478885.1_00234		hypothetical protein	UserProtein:GCF_000478885.1_00234
contig_1	cds	372016	373443	+	GCF_000478885.1_00235		hypothetical protein	SO:0001217, UniRef:UniRef50_K0YKS4, UserProtein:GCF_000478885.1_00235
contig_1	cds	373451	373690	+	GCF_000478885.1_00236		hypothetical protein	UserProtein:GCF_000478885.1_00236
contig_1	cds	374278	375003	+	GCF_000478885.1_00237		hypothetical protein	SO:0001217, UniRef:UniRef50_G6FFV7, UserProtein:GCF_000478885.1_00237
contig_1	cds	375049	375414	+	GCF_000478885.1_00238	gdx	Guanidinium exporter	SO:0001217, UniRef:UniRef50_S2VJE0, UserProtein:GCF_000478885.1_00238
contig_1	cds	375495	376823	+	GCF_000478885.1_00239		hypothetical protein	UserProtein:GCF_000478885.1_00239
contig_1	cds	376840	378291	-	GCF_000478885.1_00240		hypothetical protein	UserProtein:GCF_000478885.1_00240
contig_1	cds	378550	379245	+	GCF_000478885.1_00241		hypothetical protein	UserProtein:GCF_000478885.1_00241
contig_1	cds	379289	382162	+	GCF_000478885.1_00242	napA_1	Periplasmic nitrate reductase	EC:1.9.6.1, SO:0001217, UniRef:UniRef50_A0A6F8SP83, UserProtein:GCF_000478885.1_00242
contig_1	cds	382163	382750	+	GCF_000478885.1_00243	soeB_1	Sulfite dehydrogenase subunit B	COG:COG0437, UserProtein:GCF_000478885.1_00243
contig_1	cds	382751	383599	+	GCF_000478885.1_00244		hypothetical protein	UserProtein:GCF_000478885.1_00244
contig_1	cds	383653	384327	+	GCF_000478885.1_00245	torD	Chaperone protein TorD	SO:0001217, UniRef:UniRef50_R9KXS2, UserProtein:GCF_000478885.1_00245
contig_1	cds	384550	385128	+	GCF_000478885.1_00246	napG	Ferredoxin-type protein NapG	COG:COG1145, UserProtein:GCF_000478885.1_00246
contig_1	cds	385115	386140	+	GCF_000478885.1_00247		hypothetical protein	SO:0001217, UniRef:UniRef50_D6EAK4, UserProtein:GCF_000478885.1_00247
contig_1	cds	386142	386783	-	GCF_000478885.1_00248		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A1C5ZJM6, UserProtein:GCF_000478885.1_00248
contig_1	cds	386752	387450	-	GCF_000478885.1_00249		hypothetical protein	SO:0001217, UniRef:UniRef50_R9N4V4, UserProtein:GCF_000478885.1_00249
contig_1	cds	387594	388052	+	GCF_000478885.1_00250		hypothetical protein	UserProtein:GCF_000478885.1_00250
contig_1	cds	388049	388456	+	GCF_000478885.1_00251		hypothetical protein	UserProtein:GCF_000478885.1_00251
contig_1	cds	388647	391433	+	GCF_000478885.1_00252	ppk	Polyphosphate kinase	EC:2.7.4.1, UserProtein:GCF_000478885.1_00252
contig_1	cds	391498	393231	+	GCF_000478885.1_00253		Polyphosphate:AMP phosphotransferase	COG:COG2326, EC:2.7.4.-, SO:0001217, UniRef:UniRef50_A0A143XAB4, UserProtein:GCF_000478885.1_00253
contig_1	cds	393369	393485	+	GCF_000478885.1_00254		hypothetical protein	SO:0001217, UniRef:UniRef50_C7N1F2, UserProtein:GCF_000478885.1_00254
contig_1	cds	393673	394584	+	GCF_000478885.1_00255		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KTZ3, UserProtein:GCF_000478885.1_00255
contig_1	cds	394584	396065	+	GCF_000478885.1_00256	purF_1	Amidophosphoribosyltransferase	COG:COG0034, EC:2.4.2.14, SO:0001217, UniRef:UniRef50_A0A1Q6EW72, UserProtein:GCF_000478885.1_00256
contig_1	cds	396083	397156	+	GCF_000478885.1_00257	purM	Phosphoribosylformylglycinamidine cyclo-ligase	COG:COG0150, EC:6.3.3.1, SO:0001217, UniRef:UniRef50_A0A133XU03, UserProtein:GCF_000478885.1_00257
contig_1	cds	397156	397773	+	GCF_000478885.1_00258	purN	Phosphoribosylglycinamide formyltransferase	COG:COG0299, EC:2.1.2.2, SO:0001217, UniRef:UniRef50_A0A3D1YXM6, UserProtein:GCF_000478885.1_00258
contig_1	cds	398016	399008	+	GCF_000478885.1_00259		hypothetical protein	SO:0001217, UniRef:UniRef50_C7N1F7, UserProtein:GCF_000478885.1_00259
contig_1	cds	399320	399955	+	GCF_000478885.1_00260		hypothetical protein	SO:0001217, UniRef:UniRef50_G5F2Q9, UserProtein:GCF_000478885.1_00260
contig_1	cds	399965	401146	+	GCF_000478885.1_00261	purH	Bifunctional purine biosynthesis protein PurH	EC:3.5.4.10, SO:0001217, UniRef:UniRef50_A0A0J1J1L8, UserProtein:GCF_000478885.1_00261
contig_1	cds	401449	401958	+	GCF_000478885.1_00262		hypothetical protein	UserProtein:GCF_000478885.1_00262
contig_1	cds	402049	403215	+	GCF_000478885.1_00263		hypothetical protein	SO:0001217, UniRef:UniRef50_F7UZK9, UserProtein:GCF_000478885.1_00263
contig_1	cds	403259	404458	+	GCF_000478885.1_00264		hypothetical protein	SO:0001217, UniRef:UniRef50_C8WMT1, UserProtein:GCF_000478885.1_00264
contig_1	cds	404502	404984	+	GCF_000478885.1_00265	menI	1,4-dihydroxy-2-naphthoyl-CoA hydrolase	EC:3.1.2.28, SO:0001217, UniRef:UniRef50_R9KTT4, UserProtein:GCF_000478885.1_00265
contig_1	cds	405355	406569	+	GCF_000478885.1_00267	ackA_1	Acetate kinase	COG:COG0282, EC:2.7.2.1, SO:0001217, UniRef:UniRef50_C7N2L5, UserProtein:GCF_000478885.1_00267
contig_1	cds	406872	408671	-	GCF_000478885.1_00268		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A143X3T2, UserProtein:GCF_000478885.1_00268
contig_1	cds	409012	410682	+	GCF_000478885.1_00269		hypothetical protein	UserProtein:GCF_000478885.1_00269
contig_1	cds	410762	412132	+	GCF_000478885.1_00270		hypothetical protein	UserProtein:GCF_000478885.1_00270
contig_1	cds	412208	412618	-	GCF_000478885.1_00271		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KU91, UserProtein:GCF_000478885.1_00271
contig_1	cds	413634	414104	+	GCF_000478885.1_00273	greA	Transcription elongation factor GreA	COG:COG0782, SO:0001217, UniRef:UniRef50_A0A3E2ET85, UserProtein:GCF_000478885.1_00273
contig_1	cds	414114	416123	+	GCF_000478885.1_00274	epmA	Elongation factor P--(R)-beta-lysine ligase	EC:6.3.1.-, SO:0001217, UniRef:UniRef50_A0A4I7ESW7, UserProtein:GCF_000478885.1_00274
contig_1	cds	416271	417290	+	GCF_000478885.1_00275		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KTV0, UserProtein:GCF_000478885.1_00275
contig_1	cds	417431	420016	+	GCF_000478885.1_00276	clpC1	ATP-dependent Clp protease ATP-binding subunit ClpC1	SO:0001217, UniRef:UniRef50_A0A4R7HYK5, UserProtein:GCF_000478885.1_00276
contig_1	cds	420514	421356	+	GCF_000478885.1_00277	ispD_1	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	EC:2.7.7.60, SO:0001217, UniRef:UniRef50_K0YY17, UserProtein:GCF_000478885.1_00277
contig_1	cds	421618	422109	+	GCF_000478885.1_00278	ispF	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	COG:COG0245, EC:4.6.1.12, SO:0001217, UniRef:UniRef50_B8D0A0, UserProtein:GCF_000478885.1_00278
contig_1	cds	422186	422470	+	GCF_000478885.1_00279		hypothetical protein	UserProtein:GCF_000478885.1_00279
contig_1	cds	422628	423236	+	GCF_000478885.1_00280	sigE	ECF RNA polymerase sigma factor SigE	COG:COG1595, SO:0001217, UniRef:UniRef50_A0A369PAR4, UserProtein:GCF_000478885.1_00280
contig_1	cds	423181	423852	+	GCF_000478885.1_00281		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KTF7, UserProtein:GCF_000478885.1_00281
contig_1	cds	423962	424747	+	GCF_000478885.1_00282		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A174ZX25, UserProtein:GCF_000478885.1_00282
contig_1	cds	424905	425126	+	GCF_000478885.1_00283		hypothetical protein	SO:0001217, UniRef:UniRef50_C4Z4A8, UserProtein:GCF_000478885.1_00283
contig_1	cds	425413	426972	+	GCF_000478885.1_00284	cysS	Cysteine--tRNA ligase	COG:COG0215, EC:6.1.1.16, SO:0001217, UniRef:UniRef50_Q72BQ5, UserProtein:GCF_000478885.1_00284
contig_1	cds	427148	428890	-	GCF_000478885.1_00285		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A143X106, UserProtein:GCF_000478885.1_00285
contig_1	cds	429126	430691	+	GCF_000478885.1_00286		hypothetical protein	UserProtein:GCF_000478885.1_00286
contig_1	cds	430794	432131	+	GCF_000478885.1_00287	rlhA	23S rRNA 5-hydroxycytidine synthase	COG:COG0826, SO:0001217, UniRef:UniRef50_A0A6N3ESH7, UserProtein:GCF_000478885.1_00287
contig_1	cds	432141	433289	+	GCF_000478885.1_00288		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KUD0, UserProtein:GCF_000478885.1_00288
contig_1	cds	433482	433763	+	GCF_000478885.1_00289		hypothetical protein	UserProtein:GCF_000478885.1_00289
contig_1	cds	434142	434570	-	GCF_000478885.1_00290	slyD	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD	COG:COG1047, EC:5.2.1.8, SO:0001217, UniRef:UniRef50_A0A1Q6F063, UserProtein:GCF_000478885.1_00290
contig_1	cds	434792	435850	+	GCF_000478885.1_00291	argC	N-acetyl-gamma-glutamyl-phosphate reductase	COG:COG0002, EC:1.2.1.38, SO:0001217, UniRef:UniRef50_A0A174DWP0, UserProtein:GCF_000478885.1_00291
contig_1	cds	435905	437203	+	GCF_000478885.1_00292	argJ	Arginine biosynthesis bifunctional protein ArgJ	COG:COG1364, SO:0001217, UniRef:UniRef50_F7UZX8, UserProtein:GCF_000478885.1_00292
contig_1	cds	437200	438147	+	GCF_000478885.1_00293	argB	Acetylglutamate kinase	COG:COG0548, EC:2.7.2.8, SO:0001217, UniRef:UniRef50_A0A425WKH8, UserProtein:GCF_000478885.1_00293
contig_1	cds	438157	439392	+	GCF_000478885.1_00294	argD	Acetylornithine aminotransferase	COG:COG4992, EC:2.6.1.11, SO:0001217, UniRef:UniRef50_A0A1Q6E0V9, UserProtein:GCF_000478885.1_00294
contig_1	cds	440032	441414	+	GCF_000478885.1_00295	argG	Argininosuccinate synthase	EC:6.3.4.5, SO:0001217, UniRef:UniRef50_A1BG29, UserProtein:GCF_000478885.1_00295
contig_1	cds	441499	442869	+	GCF_000478885.1_00296	argH	Argininosuccinate lyase	COG:COG0165, EC:4.3.2.1, SO:0001217, UniRef:UniRef50_F7UZY5, UserProtein:GCF_000478885.1_00296
contig_1	cds	443085	445277	+	GCF_000478885.1_00297	mtgA	Biosynthetic peptidoglycan transglycosylase	EC:2.4.1.129, SO:0001217, UniRef:UniRef50_A0A6N6NKJ9, UserProtein:GCF_000478885.1_00297
contig_1	cds	445437	445946	+	GCF_000478885.1_00298		hypothetical protein	SO:0001217, UniRef:UniRef50_C8WKD7, UserProtein:GCF_000478885.1_00298
contig_1	cds	445936	448443	+	GCF_000478885.1_00299		hypothetical protein	SO:0001217, UniRef:UniRef50_F0HKD7, UserProtein:GCF_000478885.1_00299
contig_1	cds	448510	449721	+	GCF_000478885.1_00300	tyrS	Tyrosine--tRNA ligase	COG:COG0162, EC:6.1.1.1, SO:0001217, UniRef:UniRef50_R5Z8E9, UserProtein:GCF_000478885.1_00300
contig_1	cds	449885	450313	+	GCF_000478885.1_00301		hypothetical protein	UserProtein:GCF_000478885.1_00301
contig_1	cds	450361	450819	+	GCF_000478885.1_00302	sigH	ECF RNA polymerase sigma factor SigH	COG:COG1595, SO:0001217, UniRef:UniRef50_A0A6F8SK94, UserProtein:GCF_000478885.1_00302
contig_1	cds	450816	451613	+	GCF_000478885.1_00303		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KTZ7, UserProtein:GCF_000478885.1_00303
contig_1	cds	457459	458061	+	GCF_000478885.1_00307		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6N8JPH8, UserProtein:GCF_000478885.1_00307
contig_1	cds	458080	460740	+	GCF_000478885.1_00308	acn	Aconitate hydratase A	COG:COG1048, EC:4.2.1.3, SO:0001217, UniRef:UniRef50_A0A0K1F4I8, UserProtein:GCF_000478885.1_00308
