locus_tag	ftype	length_bp	gene	EC_number	COG	product
GCF_000478885.1_01444	CDS	597	rutB_2	3.5.1.110		Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
GCF_000478885.1_01445	CDS	672	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
GCF_000478885.1_01446	CDS	1395	bzaF	4.1.99.23	COG0422	5-hydroxybenzimidazole synthase
GCF_000478885.1_01447	CDS	627	thiN	2.7.6.2	COG1564	Thiamine pyrophosphokinase
GCF_000478885.1_01448	CDS	804				hypothetical protein
GCF_000478885.1_01449	CDS	258				hypothetical protein
GCF_000478885.1_01450	CDS	792	sepF			Cell division protein SepF
GCF_000478885.1_01451	CDS	693	yggS		COG0325	Pyridoxal phosphate homeostasis protein
GCF_000478885.1_01452	CDS	828	yfiH	1.10.3.-	COG1496	Polyphenol oxidase
GCF_000478885.1_01453	CDS	1122	ftsZ		COG0206	Cell division protein FtsZ
GCF_000478885.1_01454	CDS	558				hypothetical protein
GCF_000478885.1_01455	CDS	1110	ftsQ			Cell division protein FtsQ
GCF_000478885.1_01456	CDS	1155	murB_1	1.3.1.98		UDP-N-acetylenolpyruvoylglucosamine reductase
GCF_000478885.1_01457	CDS	1389	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
GCF_000478885.1_01458	CDS	1101	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
GCF_000478885.1_01459	CDS	1347	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
GCF_000478885.1_01460	CDS	1482	murD	6.3.2.9		UDP-N-acetylmuramoylalanine--D-glutamate ligase
GCF_000478885.1_01461	CDS	1047	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
GCF_000478885.1_01462	CDS	1503	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
GCF_000478885.1_01463	CDS	1491	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
GCF_000478885.1_01464	CDS	1908	spoVD		COG0768	Stage V sporulation protein D
GCF_000478885.1_01465	CDS	561	ftsL			Cell division protein FtsL
GCF_000478885.1_01466	CDS	957	rsmH	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
GCF_000478885.1_01467	CDS	477	mraZ			Transcriptional regulator MraZ
GCF_000478885.1_01468	CDS	924	xerD_2			Tyrosine recombinase XerD
GCF_000478885.1_01469	CDS	1029	ansA	3.5.1.1	COG0252	L-asparaginase 1
GCF_000478885.1_01470	CDS	768				hypothetical protein
GCF_000478885.1_01471	CDS	1482				hypothetical protein
GCF_000478885.1_01472	CDS	1530				hypothetical protein
GCF_000478885.1_01473	CDS	1692				hypothetical protein
GCF_000478885.1_01474	CDS	489				hypothetical protein
GCF_000478885.1_01475	CDS	1614	pyrG_1	6.3.4.2		CTP synthase
GCF_000478885.1_01476	CDS	774	map_2	3.4.11.18	COG0024	Methionine aminopeptidase 1
GCF_000478885.1_01477	CDS	1932	murJ			lipid II flippase MurJ
GCF_000478885.1_01478	CDS	1029	ppnK	2.7.1.23	COG0061	NAD kinase
GCF_000478885.1_01479	CDS	711	rplA		COG0081	50S ribosomal protein L1
GCF_000478885.1_01480	CDS	498	rplK			50S ribosomal protein L11
GCF_000478885.1_01481	CDS	531	nusG		COG0250	Transcription termination/antitermination protein NusG
GCF_000478885.1_01482	CDS	402	secE			Protein translocase subunit SecE
GCF_000478885.1_01483	tRNA	77				tRNA-Trp(cca)
GCF_000478885.1_01484	CDS	150	rpmG		COG0267	50S ribosomal protein L33
GCF_000478885.1_01485	CDS	1203	tufA		COG0050	Elongation factor Tu
GCF_000478885.1_01486	tRNA	77				tRNA-Met(cat)
GCF_000478885.1_01487	tRNA	76				tRNA-Thr(ggt)
GCF_000478885.1_01488	tRNA	85				tRNA-Tyr(gta)
GCF_000478885.1_01489	CDS	1164				hypothetical protein
GCF_000478885.1_01490	CDS	1191	fprA	1.-.-.-	COG0426	Nitric oxide reductase
GCF_000478885.1_01491	CDS	1563	opuE_1		COG0591	Osmoregulated proline transporter OpuE
GCF_000478885.1_01492	CDS	1290			COG1167	Putative aminotransferase/MSMEI_6121
GCF_000478885.1_01493	CDS	1401		6.3.1.12		D-aspartate ligase
GCF_000478885.1_01494	CDS	732		5.1.1.13	COG1794	Aspartate racemase
GCF_000478885.1_01495	CDS	1854	asnB	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
GCF_000478885.1_01496	CDS	714				hypothetical protein
GCF_000478885.1_01497	CDS	897	oxyR			Hydrogen peroxide-inducible genes activator
GCF_000478885.1_01498	CDS	1704				hypothetical protein
GCF_000478885.1_01499	CDS	3552		1.2.7.1	COG0674	Pyruvate:ferredoxin oxidoreductase
GCF_000478885.1_01500	CDS	1644	hbpA		COG0747	Heme-binding protein A
GCF_000478885.1_01501	CDS	2178				hypothetical protein
GCF_000478885.1_01502	CDS	630	adk	2.7.4.3		Adenylate kinase
GCF_000478885.1_01503	CDS	1281	secY		COG0201	Protein translocase subunit SecY
GCF_000478885.1_01504	CDS	450	rplO			50S ribosomal protein L15
GCF_000478885.1_01505	CDS	192	rpmD		COG1841	50S ribosomal protein L30
GCF_000478885.1_01506	CDS	531	rpsE		COG0098	30S ribosomal protein S5
GCF_000478885.1_01507	CDS	369	rplR		COG0256	50S ribosomal protein L18
GCF_000478885.1_01508	CDS	540	rplF			50S ribosomal protein L6
GCF_000478885.1_01509	CDS	399	rpsH		COG0096	30S ribosomal protein S8
GCF_000478885.1_01510	CDS	186	rpsZ			30S ribosomal protein S14 type Z
GCF_000478885.1_01511	CDS	552	rplE			50S ribosomal protein L5
GCF_000478885.1_01512	CDS	336	rplX		COG0198	50S ribosomal protein L24
GCF_000478885.1_01513	CDS	369	rplN		COG0093	50S ribosomal protein L14
GCF_000478885.1_01514	CDS	261	rpsQ		COG0186	30S ribosomal protein S17
GCF_000478885.1_01515	CDS	195	rpmC			50S ribosomal protein L29
GCF_000478885.1_01516	CDS	423	rplP		COG0197	50S ribosomal protein L16
GCF_000478885.1_01517	CDS	714	rpsC		COG0092	30S ribosomal protein S3
GCF_000478885.1_01518	CDS	342	rplV		COG0091	50S ribosomal protein L22
GCF_000478885.1_01519	CDS	273	rpsS			30S ribosomal protein S19
GCF_000478885.1_01520	CDS	945	rplB			50S ribosomal protein L2
GCF_000478885.1_01521	CDS	693	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
GCF_000478885.1_01522	CDS	1848				hypothetical protein
GCF_000478885.1_01523	CDS	861				hypothetical protein
GCF_000478885.1_01524	CDS	2097				hypothetical protein
GCF_000478885.1_01525	CDS	1359	tig_2	5.2.1.8	COG0544	Trigger factor
GCF_000478885.1_01526	CDS	3273	smc_4			Chromosome partition protein Smc
GCF_000478885.1_01527	CDS	702			COG1136	putative ABC transporter ATP-binding protein
GCF_000478885.1_01528	CDS	1533				hypothetical protein
GCF_000478885.1_01529	CDS	1596				hypothetical protein
GCF_000478885.1_01530	CDS	498				hypothetical protein
GCF_000478885.1_01531	CDS	642				hypothetical protein
GCF_000478885.1_01532	CDS	1623				hypothetical protein
GCF_000478885.1_01533	CDS	1590				hypothetical protein
GCF_000478885.1_01534	CDS	495				hypothetical protein
GCF_000478885.1_01535	CDS	288	rplW		COG0089	50S ribosomal protein L23
GCF_000478885.1_01536	CDS	627	rplD			50S ribosomal protein L4
GCF_000478885.1_01537	CDS	621	rplC		COG0087	50S ribosomal protein L3
GCF_000478885.1_01538	CDS	309	rpsJ		COG0051	30S ribosomal protein S10
GCF_000478885.1_01539	CDS	2118	fusA_2		COG0480	Elongation factor G
GCF_000478885.1_01540	CDS	471	rpsG		COG0049	30S ribosomal protein S7
GCF_000478885.1_01541	CDS	372	rpsL			30S ribosomal protein S12
GCF_000478885.1_01542	CDS	1497				hypothetical protein
GCF_000478885.1_01543	CDS	633				hypothetical protein
GCF_000478885.1_01544	CDS	1665				hypothetical protein
GCF_000478885.1_01545	CDS	1143				hypothetical protein
GCF_000478885.1_01546	CDS	717				hypothetical protein
GCF_000478885.1_01547	CDS	1194	pepT	3.4.11.4	COG2195	Peptidase T
GCF_000478885.1_01548	CDS	969	ppaC	3.6.1.1	COG1227	Manganese-dependent inorganic pyrophosphatase
GCF_000478885.1_01549	CDS	1611				hypothetical protein
GCF_000478885.1_01550	CDS	2403	pcrA_3	3.6.4.12		ATP-dependent DNA helicase PcrA
GCF_000478885.1_01551	CDS	957				hypothetical protein
GCF_000478885.1_01552	CDS	372				hypothetical protein
GCF_000478885.1_01553	CDS	360	yccF		COG3304	Inner membrane protein YccF
GCF_000478885.1_01554	CDS	900	dtd3_2	3.1.1.96		D-aminoacyl-tRNA deacylase
GCF_000478885.1_01555	CDS	765	tlyA	2.1.1.226	COG1189	16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA
GCF_000478885.1_01556	CDS	480				hypothetical protein
GCF_000478885.1_01557	CDS	1224				hypothetical protein
GCF_000478885.1_01558	CDS	1050	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
GCF_000478885.1_01559	CDS	1278	lysC	2.7.2.4	COG0527	Aspartokinase
GCF_000478885.1_01560	CDS	999				hypothetical protein
GCF_000478885.1_01561	CDS	1158				hypothetical protein
GCF_000478885.1_01562	CDS	630				hypothetical protein
GCF_000478885.1_01563	CDS	1056				hypothetical protein
GCF_000478885.1_01564	CDS	675	gloB_3	3.1.2.6		Hydroxyacylglutathione hydrolase
GCF_000478885.1_01565	CDS	2385	relA		COG0317	Bifunctional (p)ppGpp synthase/hydrolase RelA
GCF_000478885.1_01566	CDS	3342	srmB_2	3.6.4.13		ATP-dependent RNA helicase SrmB
GCF_000478885.1_01567	CDS	663	queF	1.7.1.13		NADPH-dependent 7-cyano-7-deazaguanine reductase
GCF_000478885.1_01568	CDS	690	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
GCF_000478885.1_01569	CDS	786	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
GCF_000478885.1_01570	CDS	426				hypothetical protein
GCF_000478885.1_01571	CDS	129				hypothetical protein
GCF_000478885.1_01572	CDS	618	yigZ		COG1739	IMPACT family member YigZ
GCF_000478885.1_01573	CDS	1869	btuD_7	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
GCF_000478885.1_01574	CDS	1386	ribZ_1			Riboflavin transporter RibZ
GCF_000478885.1_01575	CDS	555	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
GCF_000478885.1_01576	CDS	966	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
GCF_000478885.1_01577	CDS	1377	glmU			Bifunctional protein GlmU
GCF_000478885.1_01578	CDS	516				hypothetical protein
GCF_000478885.1_01579	CDS	2511	copA	7.2.2.8		Copper-exporting P-type ATPase
GCF_000478885.1_01580	CDS	405				hypothetical protein
GCF_000478885.1_01581	CDS	219	acpP			Acyl carrier protein
GCF_000478885.1_01582	CDS	585	hpf			Ribosome hibernation promotion factor
GCF_000478885.1_01583	CDS	1479	nhaA		COG3004	Na(+)/H(+) antiporter NhaA
GCF_000478885.1_01584	CDS	1314	fpgS	6.3.2.17		Folylpolyglutamate synthase
GCF_000478885.1_01585	CDS	924	corA		COG0598	Cobalt/magnesium transport protein CorA
GCF_000478885.1_01586	CDS	567	udg	3.2.2.27	COG1573	Type-4 uracil-DNA glycosylase
GCF_000478885.1_01587	CDS	1479		5.1.1.1		Alanine racemase
GCF_000478885.1_01588	CDS	534	mog	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
GCF_000478885.1_01589	CDS	1254	moeA	2.10.1.1		Molybdopterin molybdenumtransferase
GCF_000478885.1_01590	CDS	1797		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
GCF_000478885.1_01591	CDS	1122				hypothetical protein
GCF_000478885.1_01592	CDS	1821	ifcA_9	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
GCF_000478885.1_01593	CDS	936	hcaR_2			Hca operon transcriptional activator HcaR
GCF_000478885.1_01594	CDS	1293	eno	4.2.1.11		Enolase
GCF_000478885.1_01595	CDS	1926		4.2.1.53	COG4716	Oleate hydratase
GCF_000478885.1_01596	CDS	987				hypothetical protein
GCF_000478885.1_01597	CDS	687	ecfT_3		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
GCF_000478885.1_01598	CDS	225				hypothetical protein
GCF_000478885.1_01599	CDS	762				hypothetical protein
GCF_000478885.1_01600	CDS	951	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
GCF_000478885.1_01601	CDS	597	rpsD			30S ribosomal protein S4
GCF_000478885.1_01602	CDS	399	rpsK			30S ribosomal protein S11
GCF_000478885.1_01603	CDS	369	rpsM		COG0099	30S ribosomal protein S13
GCF_000478885.1_01604	CDS	114	rpmJ		COG0257	50S ribosomal protein L36
GCF_000478885.1_01605	CDS	219	infA		COG0361	Translation initiation factor IF-1
GCF_000478885.1_01606	CDS	1296	gshAB		COG1181	Glutathione biosynthesis bifunctional protein GshAB
GCF_000478885.1_01607	tRNA	76				tRNA-Lys(ttt)
GCF_000478885.1_01608	tRNA	74				tRNA-Gln(ttg)
GCF_000478885.1_01609	CDS	1470				hypothetical protein
GCF_000478885.1_01610	CDS	408				hypothetical protein
GCF_000478885.1_01611	CDS	1749				hypothetical protein
GCF_000478885.1_01612	CDS	1386	yhhS_2			putative MFS-type transporter YhhS
GCF_000478885.1_01613	CDS	432	uspA2		COG0589	Universal stress protein A 
GCF_000478885.1_01614	CDS	603				hypothetical protein
GCF_000478885.1_01615	CDS	1752	cstA		COG1966	Peptide transporter CstA
GCF_000478885.1_01616	CDS	735				hypothetical protein
GCF_000478885.1_01617	CDS	963				hypothetical protein
GCF_000478885.1_01618	CDS	1416	xanQ		COG2233	Xanthine permease XanQ
GCF_000478885.1_01619	CDS	579	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
GCF_000478885.1_01620	CDS	1635	groL			60 kDa chaperonin
GCF_000478885.1_01621	CDS	288	groS		COG0234	10 kDa chaperonin
GCF_000478885.1_01622	CDS	702	vraR			Response regulator protein VraR
GCF_000478885.1_01623	CDS	1236				hypothetical protein
GCF_000478885.1_01624	CDS	837	nadE	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
GCF_000478885.1_01625	CDS	357	hypA			Hydrogenase maturation factor HypA
GCF_000478885.1_01626	CDS	780	tatC		COG0805	Sec-independent protein translocase protein TatC
GCF_000478885.1_01627	CDS	684	tatB			Sec-independent protein translocase protein TatB
GCF_000478885.1_01628	CDS	213				hypothetical protein
GCF_000478885.1_01629	CDS	1362	triA	3.5.4.45		Melamine deaminase
GCF_000478885.1_01630	CDS	744	menG	2.1.1.163		Demethylmenaquinone methyltransferase
GCF_000478885.1_01631	CDS	951				hypothetical protein
GCF_000478885.1_01632	CDS	792	torD_7			Chaperone protein TorD
GCF_000478885.1_01633	CDS	510	proX		COG3760	Prolyl-tRNA editing protein ProX
GCF_000478885.1_01634	CDS	435				hypothetical protein
GCF_000478885.1_01635	CDS	489				hypothetical protein
GCF_000478885.1_01636	CDS	1290	qrcD_1			Menaquinone reductase, integral membrane subunit
GCF_000478885.1_01637	CDS	624	qrcC_1	1.97.-.-	COG0437	Menaquinone reductase, iron-sulfur cluster-binding subunit
GCF_000478885.1_01638	CDS	2451	ddhA_1	1.8.2.4		Dimethylsulfide dehydrogenase subunit alpha
GCF_000478885.1_01639	CDS	912				hypothetical protein
GCF_000478885.1_01640	CDS	543				hypothetical protein
GCF_000478885.1_01641	CDS	1122				hypothetical protein
GCF_000478885.1_01642	CDS	720	kdpE		COG0745	KDP operon transcriptional regulatory protein KdpE
GCF_000478885.1_01643	CDS	2865	kdpD	2.7.13.3	COG2205	Sensor protein KdpD
GCF_000478885.1_01644	CDS	612	kdpC		COG2156	Potassium-transporting ATPase KdpC subunit
GCF_000478885.1_01645	CDS	2079	kdpB	7.2.2.6	COG2216	Potassium-transporting ATPase ATP-binding subunit
GCF_000478885.1_01646	CDS	1788	kdpA		COG2060	Potassium-transporting ATPase potassium-binding subunit
GCF_000478885.1_01647	CDS	366				hypothetical protein
GCF_000478885.1_01648	CDS	2655	OSGEPL1	2.3.1.234		tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial
GCF_000478885.1_01649	CDS	513	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
GCF_000478885.1_01650	CDS	828	focA_2		COG2116	putative formate transporter 1
GCF_000478885.1_01651	CDS	861	folD			Bifunctional protein FolD protein
GCF_000478885.1_01652	CDS	627	fchA	3.5.4.9	COG3404	Methenyltetrahydrofolate cyclohydrolase
GCF_000478885.1_01653	CDS	126				hypothetical protein
GCF_000478885.1_01654	CDS	1689	fhs	6.3.4.3	COG2759	Formate--tetrahydrofolate ligase
GCF_000478885.1_01655	CDS	771	coaX_2	2.7.1.33	COG1521	Type III pantothenate kinase
GCF_000478885.1_01656	CDS	696	regX3_1		COG0745	Sensory transduction protein regX3
GCF_000478885.1_01657	CDS	645	bioY		COG1268	Biotin transporter BioY
GCF_000478885.1_01658	CDS	1446	mepA_1		COG0534	Multidrug export protein MepA
GCF_000478885.1_01659	CDS	642	qrcC_2	1.97.-.-	COG0437	Menaquinone reductase, iron-sulfur cluster-binding subunit
GCF_000478885.1_01660	CDS	2508	ddhA_2	1.8.2.4		Dimethylsulfide dehydrogenase subunit alpha
GCF_000478885.1_01661	CDS	939				hypothetical protein
GCF_000478885.1_01662	CDS	780				hypothetical protein
GCF_000478885.1_01663	CDS	1629	ifcA_10	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
GCF_000478885.1_01664	CDS	648				hypothetical protein
GCF_000478885.1_01665	CDS	906				hypothetical protein
GCF_000478885.1_01666	CDS	846	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
GCF_000478885.1_01667	CDS	1314				hypothetical protein
GCF_000478885.1_01668	CDS	2352	ftsH	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
GCF_000478885.1_01669	CDS	549	hpt	2.4.2.8		Hypoxanthine-guanine phosphoribosyltransferase
GCF_000478885.1_01670	CDS	738	maf	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
GCF_000478885.1_01671	CDS	1116	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
GCF_000478885.1_01672	CDS	1371	rlmCD_2	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
GCF_000478885.1_01673	CDS	372				hypothetical protein
GCF_000478885.1_01674	CDS	3195	btuD_8	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
GCF_000478885.1_01675	CDS	516	ftn	1.16.3.2	COG1528	Bacterial non-heme ferritin
GCF_000478885.1_01676	CDS	846	queH	1.17.99.6	COG1636	Epoxyqueuosine reductase QueH
GCF_000478885.1_01677	CDS	741				hypothetical protein
GCF_000478885.1_01678	CDS	837	nfo_1	3.1.21.2	COG0648	putative endonuclease 4
GCF_000478885.1_01679	CDS	945				hypothetical protein
GCF_000478885.1_01680	CDS	1128				hypothetical protein
GCF_000478885.1_01681	CDS	309	trxA_1		COG0526	Thioredoxin 1
GCF_000478885.1_01682	CDS	1455	mhpB	1.13.11.16		2,3-dihydroxyphenylpropionate/2,3-dihydroxicinnamic acid 1,2-dioxygenase
GCF_000478885.1_01683	CDS	1182	galT	2.7.7.12		Galactose-1-phosphate uridylyltransferase
GCF_000478885.1_01684	CDS	1413	galK	2.7.1.6		Galactokinase
GCF_000478885.1_01685	CDS	2070	lacZ	3.2.1.23		Beta-galactosidase
GCF_000478885.1_01686	CDS	639				hypothetical protein
GCF_000478885.1_01687	CDS	1104				hypothetical protein
GCF_000478885.1_01688	CDS	1719				hypothetical protein
GCF_000478885.1_01689	CDS	1716	ifcA_11	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
GCF_000478885.1_01690	CDS	555	yajL	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
GCF_000478885.1_01691	CDS	429				hypothetical protein
GCF_000478885.1_01692	CDS	312				hypothetical protein
GCF_000478885.1_01693	CDS	207				hypothetical protein
GCF_000478885.1_01694	CDS	864	dmsD_5			Tat proofreading chaperone DmsD
GCF_000478885.1_01695	CDS	576	dmsB_10		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
GCF_000478885.1_01696	CDS	2778	dmsA_6	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
GCF_000478885.1_01697	CDS	897				hypothetical protein
GCF_000478885.1_01698	CDS	1146				hypothetical protein
GCF_000478885.1_01699	CDS	1818	adeC	3.5.4.2		Adenine deaminase
GCF_000478885.1_01700	CDS	447	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
GCF_000478885.1_01701	CDS	945	pyrG_2	6.3.4.2		CTP synthase
GCF_000478885.1_01702	CDS	786	sfsA		COG1489	Sugar fermentation stimulation protein A
GCF_000478885.1_01703	CDS	1383	mleN		COG1757	Malate-2H(+)/Na(+)-lactate antiporter
GCF_000478885.1_01704	tRNA	74				tRNA-Ser(gga)
GCF_000478885.1_01705	CDS	2688				hypothetical protein
GCF_000478885.1_01706	CDS	1677	ifcA_12	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
GCF_000478885.1_01707	CDS	1062				hypothetical protein
GCF_000478885.1_01708	CDS	1266				hypothetical protein
GCF_000478885.1_01709	CDS	246				hypothetical protein
GCF_000478885.1_01710	CDS	792	phnPP	3.1.4.57	COG0613	Phosphoribosyl 1,2-cyclic phosphate 1,2-diphosphodiesterase
GCF_000478885.1_01711	CDS	699	phnL	2.7.8.37	COG4778	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL
GCF_000478885.1_01712	CDS	1320	allB	3.5.2.5		Allantoinase
GCF_000478885.1_01713	CDS	885	btuD_9	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
GCF_000478885.1_01714	CDS	864	phnJ	4.7.1.1	COG3627	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase
GCF_000478885.1_01715	CDS	1176	phnI	2.7.8.37	COG3626	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI
GCF_000478885.1_01716	CDS	624				hypothetical protein
GCF_000478885.1_01717	CDS	444				hypothetical protein
GCF_000478885.1_01718	CDS	885				hypothetical protein
GCF_000478885.1_01719	CDS	795	phnE		COG3639	Phosphate-import permease protein PhnE
GCF_000478885.1_01720	CDS	900	phnC	7.3.2.1	COG3638	Phosphate-import ATP-binding protein PhnC
GCF_000478885.1_01721	CDS	1161				hypothetical protein
GCF_000478885.1_01722	CDS	210				hypothetical protein
GCF_000478885.1_01723	CDS	1476	alsT_4		COG1115	Amino-acid carrier protein AlsT
GCF_000478885.1_01724	CDS	3492				hypothetical protein
GCF_000478885.1_01725	CDS	459				hypothetical protein
GCF_000478885.1_01726	CDS	3933	mdtC			Multidrug resistance protein MdtC
GCF_000478885.1_01727	CDS	642				hypothetical protein
GCF_000478885.1_01728	CDS	501				hypothetical protein
GCF_000478885.1_01729	CDS	1785		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
GCF_000478885.1_01730	CDS	2286	helD	3.6.4.12	COG3973	DNA helicase IV
GCF_000478885.1_01731	CDS	420	def_2	3.5.1.88		Peptide deformylase
GCF_000478885.1_01732	CDS	993				hypothetical protein
GCF_000478885.1_01733	CDS	810	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
GCF_000478885.1_01734	CDS	1263	rutC	1.-.-.-		Putative aminoacrylate peracid reductase RutC
GCF_000478885.1_01735	CDS	2316	rcsC_9	2.7.13.3		Sensor histidine kinase RcsC
GCF_000478885.1_01736	CDS	456				hypothetical protein
GCF_000478885.1_01737	CDS	471	ogt_2	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
GCF_000478885.1_01738	CDS	318				hypothetical protein
GCF_000478885.1_01739	CDS	234				hypothetical protein
GCF_000478885.1_01740	CDS	681	hypB			Hydrogenase maturation factor HypB
GCF_000478885.1_01741	CDS	549				hypothetical protein
GCF_000478885.1_01742	CDS	456				hypothetical protein
GCF_000478885.1_01743	CDS	1197	APOA1BP	5.1.99.6		NAD(P)H-hydrate epimerase
GCF_000478885.1_01744	CDS	1128				hypothetical protein
GCF_000478885.1_01745	CDS	531				hypothetical protein
GCF_000478885.1_01746	CDS	993				hypothetical protein
GCF_000478885.1_01747	CDS	381	crcB			Putative fluoride ion transporter CrcB
GCF_000478885.1_01748	CDS	429				hypothetical protein
GCF_000478885.1_01749	CDS	756				hypothetical protein
GCF_000478885.1_01750	CDS	1128	ybiR		COG0471	Inner membrane protein YbiR
GCF_000478885.1_01751	CDS	219				hypothetical protein
GCF_000478885.1_01752	CDS	1275	hipA_2	2.7.11.1	COG3550	Serine/threonine-protein kinase toxin HipA
GCF_000478885.1_01753	CDS	453				hypothetical protein
GCF_000478885.1_01754	CDS	753	baiA	1.1.1.392		3-alpha-hydroxycholanate dehydrogenase (NADP(+))
GCF_000478885.1_01755	CDS	1485				hypothetical protein
GCF_000478885.1_01756	CDS	1848	urdA_5	1.3.99.33	COG1053	Urocanate reductase
GCF_000478885.1_01757	CDS	1698	cdr	1.8.1.14		Coenzyme A disulfide reductase
GCF_000478885.1_01758	CDS	795	zupT_1		COG0428	Zinc transporter ZupT
GCF_000478885.1_01759	CDS	222				hypothetical protein
GCF_000478885.1_01760	CDS	1044				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
GCF_000478885.1_01761	CDS	651				hypothetical protein
GCF_000478885.1_01762	CDS	1911	fbp	3.1.3.11	COG3855	Fructose-1,6-bisphosphatase class 3
GCF_000478885.1_01763	CDS	1602				hypothetical protein
GCF_000478885.1_01764	CDS	528	apt	2.4.2.7		Adenine phosphoribosyltransferase
GCF_000478885.1_01765	CDS	321	glpE_1	2.8.1.1		Thiosulfate sulfurtransferase GlpE
GCF_000478885.1_01766	CDS	354				hypothetical protein
GCF_000478885.1_01767	CDS	1767	asD	2.6.1.1		Bifunctional aspartate aminotransferase and L-aspartate beta-decarboxylase
GCF_000478885.1_01768	CDS	966	arcC1_2	2.7.2.2		Carbamate kinase 1
GCF_000478885.1_01769	CDS	645				hypothetical protein
GCF_000478885.1_01770	CDS	441	elaA		COG2153	Protein ElaA
GCF_000478885.1_01771	CDS	216				hypothetical protein
GCF_000478885.1_01772	CDS	564				hypothetical protein
GCF_000478885.1_01773	CDS	2085				hypothetical protein
GCF_000478885.1_01774	CDS	1725				hypothetical protein
GCF_000478885.1_01775	CDS	1473				hypothetical protein
GCF_000478885.1_01776	CDS	690				hypothetical protein
GCF_000478885.1_01777	CDS	432	trkA_2		COG0569	Trk system potassium uptake protein TrkA
GCF_000478885.1_01778	CDS	582				hypothetical protein
GCF_000478885.1_01779	CDS	1536	trkH_1		COG0168	Trk system potassium uptake protein TrkH
GCF_000478885.1_01780	CDS	867				hypothetical protein
GCF_000478885.1_01781	CDS	294				hypothetical protein
GCF_000478885.1_01782	CDS	477				hypothetical protein
GCF_000478885.1_01783	CDS	729	gamA	3.5.99.6	COG0363	putative glucosamine-6-phosphate deaminase 2
GCF_000478885.1_01784	CDS	1701	dauA		COG0659	C4-dicarboxylic acid transporter DauA
GCF_000478885.1_01785	CDS	801		1.1.1.393	COG1028	3-beta-hydroxycholanate 3-dehydrogenase (NADP(+))
GCF_000478885.1_01786	CDS	984				hypothetical protein
GCF_000478885.1_01787	CDS	450				hypothetical protein
GCF_000478885.1_01788	CDS	1521				hypothetical protein
